multa_id,velocidad_registrada,velocidad_maxima,radar_id,estado_multa,fecha,hora,ubicacion,patente,exceso_velocidad_real,exceso_velocidad
629,88.0,40,R02,APELADA,1932-01-01,00:00,AV SIEMPRE VIVA,FVIOUHP,48.0,46.0
636,101.0,60,R03,ERROR,1932-01-01,00:00,RUTA 9,BB8986,41.0,38.0
637,139.0,60,R03,IMPAGA,2021-03-30,08:23,AV SIEMPRE VIVA,FVIOUHP,79.0,76.0
639,134.0,60,R02,IMPAGA,2022-11-28,14:21,RUTA 9,MPX9357,74.0,71.0
643,87.0,60,R02,PAGADA,2023-02-02,14:22,AV SIEMPRE VIVA,YLO8WUE,27.0,24.0
644,116.0,40,R03,ERROR,2022-09-18,18:29,RUTA 9,VNK296GP,76.0,74.0
647,95.0,80,R03,IMPAGA,2020-09-30,14:22,RUTA 9,HK06YMX,15.0,11.0
648,85.0,60,R03,IMPAGA,2022-02-14,09:30,RUTA 9,TL03GOG,25.0,22.0
649,104.0,60,,IMPAGA,2023-12-25,09:30,RUTA 9,5777770,44.0,41.0
650,86.0,80,R03,PAGADA,2020-06-14,00:00,AV LIBERTADOR,NTHGLFT,6.0,2.0
651,93.0,60,,PAGADA,2022-09-17,09:30,AV LIBERTADOR,6NCE831,33.0,30.0
652,75.0,40,R03,PAGADA,2022-06-10,14:22,AV SIEMPRE VIVA,HAMSTUR,35.0,33.0
654,53.0,40,R03,ERROR,2023-09-12,18:30,RUTA 9,OUTSTDN,13.0,11.0
655,137.0,80,,PAGADA,2021-11-19,14:22,AV SIEMPRE VIVA,MPX9357,57.0,53.0
662,112.0,60,,ERROR,2021-03-01,14:23,RUTA 9,41RSTZ,52.0,49.0
664,73.0,40,R02,IMPAGA,2022-03-08,18:30,RUTA 9,PIW4215,33.0,31.0
665,75.0,60,R02,PAGADA,2023-04-18,08:24,RUTA 9,J1S1,15.0,12.0
669,82.0,60,R03,APELADA,1932-01-01,14:23,RUTA 9,BX55DOG,22.0,19.0
670,55.0,40,R01,APELADA,2020-02-04,00:00,AV SIEMPRE VIVA,NTHGLFT,15.0,13.0
671,52.0,40,R03,PAGADA,2022-03-09,09:31,RUTA 9,T0YDR,12.0,10.0
675,104.0,60,R03,PAGADA,2023-08-21,14:23,AV LIBERTADOR,WEFLYN,44.0,41.0
677,74.0,40,R01,IMPAGA,2021-05-23,00:00,AV LIBERTADOR,990XYK,34.0,32.0
678,120.0,40,R02,ERROR,1932-01-01,14:24,AV LIBERTADOR,NHZ1002,80.0,78.0
682,67.0,40,,ERROR,2021-04-24,14:24,AV LIBERTADOR,AI7OVF,27.0,25.0
684,113.0,60,R03,APELADA,1932-01-01,18:31,AV LIBERTADOR,AI7OVF,53.0,50.0
686,131.0,80,,IMPAGA,2023-01-31,00:00,AV LIBERTADOR,VY90540,51.0,47.0
689,114.0,80,,IMPAGA,1932-01-01,18:31,AV SIEMPRE VIVA,BHRP770,34.0,30.0
690,119.0,80,,APELADA,2020-07-18,18:32,AV LIBERTADOR,VY90540,39.0,35.0
698,149.0,80,,IMPAGA,1932-01-01,08:24,AV LIBERTADOR,409,69.0,65.0
699,133.0,60,R02,APELADA,2022-05-28,09:33,RUTA 9,DK414N,73.0,70.0
700,96.0,80,R03,PAGADA,2022-08-22,09:33,AV SIEMPRE VIVA,PIW4215,16.0,12.0
703,64.0,40,,ERROR,2022-04-11,18:32,AV LIBERTADOR,M20CPR,24.0,22.0
709,101.0,40,R03,ERROR,2020-05-26,08:24,RUTA 9,NTHGLFT,61.0,59.0
712,119.0,40,R03,ERROR,1932-01-01,18:32,AV SIEMPRE VIVA,HF3461,79.0,77.0
713,119.0,80,R01,APELADA,2020-12-12,00:00,AV LIBERTADOR,BHRP770,39.0,35.0
714,149.0,80,R01,PAGADA,2021-01-25,09:34,AV SIEMPRE VIVA,9999868,69.0,65.0
718,135.0,60,R02,APELADA,2020-11-22,08:25,AV LIBERTADOR,831MDB,75.0,72.0
720,116.0,80,R03,APELADA,2023-08-21,08:25,AV LIBERTADOR,RFH373,36.0,32.0
721,89.0,80,R03,ERROR,2023-03-23,09:34,RUTA 9,WEFLYN,9.0,5.0
725,97.0,80,,APELADA,2020-04-04,14:25,AV SIEMPRE VIVA,XIIUME,17.0,13.0
727,69.0,60,R01,IMPAGA,1932-01-01,08:26,AV LIBERTADOR,HF58HXP,9.0,6.0
728,137.0,80,R03,ERROR,2020-05-22,14:25,AV LIBERTADOR,AWS167,57.0,53.0
731,107.0,40,,ERROR,2023-05-23,18:33,AV LIBERTADOR,MPX9357,67.0,65.0
732,88.0,80,R01,IMPAGA,2021-11-01,14:25,AV SIEMPRE VIVA,CT5B876,8.0,4.0
733,127.0,60,R01,APELADA,2020-06-05,00:00,RUTA 9,2999961,67.0,64.0
734,111.0,80,R03,PAGADA,2020-12-03,08:26,AV SIEMPRE VIVA,FVIOUHP,31.0,27.0
737,118.0,60,R01,APELADA,2021-01-28,14:25,AV SIEMPRE VIVA,AWS167,58.0,55.0
741,130.0,80,,IMPAGA,1932-01-01,14:26,RUTA 9,HF3461,50.0,46.0
743,134.0,60,,IMPAGA,2023-04-10,09:35,RUTA 9,810TCH,74.0,71.0
745,112.0,80,R02,ERROR,2021-11-15,14:26,AV SIEMPRE VIVA,GOOGLE,32.0,28.0
751,113.0,40,,ERROR,2021-09-12,14:26,AV LIBERTADOR,AWS167,73.0,71.0
752,126.0,60,R02,IMPAGA,2022-04-08,18:34,AV SIEMPRE VIVA,T0YDR,66.0,63.0
755,85.0,40,R03,ERROR,2020-04-08,00:00,AV LIBERTADOR,FD1475,45.0,43.0
758,158.0,80,,IMPAGA,1932-01-01,18:34,RUTA 9,81ZFJD,78.0,74.0
759,118.0,60,R02,APELADA,2023-06-04,08:27,AV LIBERTADOR,VTIIAHV,58.0,55.0
763,111.0,80,,IMPAGA,2023-10-15,18:35,RUTA 9,GCP332,31.0,27.0
764,67.0,40,,IMPAGA,2022-02-14,00:00,RUTA 9,AWS167,27.0,25.0
765,97.0,40,,IMPAGA,2021-11-25,08:28,AV SIEMPRE VIVA,BB8986,57.0,55.0
768,87.0,60,R03,ERROR,1932-01-01,00:00,RUTA 9,YLO8WUE,27.0,24.0
770,104.0,40,R02,APELADA,1932-01-01,09:36,AV LIBERTADOR,RFH373,64.0,62.0
773,115.0,40,R03,APELADA,2020-07-17,08:28,AV LIBERTADOR,DI2LOT,75.0,73.0
776,89.0,40,R01,IMPAGA,2022-04-21,18:36,RUTA 9,J1S1,49.0,47.0
779,104.0,60,R03,PAGADA,2023-09-07,00:00,RUTA 9,OUTSTDN,44.0,41.0
780,71.0,60,R02,ERROR,2023-09-01,18:36,AV SIEMPRE VIVA,GLEN1E,11.0,8.0
783,90.0,60,R01,PAGADA,1932-01-01,08:29,AV SIEMPRE VIVA,HF58HXP,30.0,27.0
784,82.0,60,R02,IMPAGA,2022-01-28,18:36,RUTA 9,BB8986,22.0,19.0
787,136.0,80,R02,IMPAGA,1932-01-01,14:28,AV LIBERTADOR,8B90638,56.0,52.0
788,94.0,60,R01,ERROR,1932-01-01,14:28,AV LIBERTADOR,9999868,34.0,31.0
789,137.0,60,,PAGADA,2021-02-19,00:00,RUTA 9,990XYK,77.0,74.0
792,153.0,80,R02,APELADA,2021-09-25,18:37,AV SIEMPRE VIVA,589222,73.0,69.0
793,93.0,60,R03,IMPAGA,2022-02-09,09:36,AV LIBERTADOR,CBMUK,33.0,30.0
795,152.0,80,,APELADA,2022-03-25,14:28,AV SIEMPRE VIVA,MVU4688,72.0,68.0
806,94.0,80,,APELADA,2020-11-02,14:29,AV SIEMPRE VIVA,81ZFJD,14.0,10.0
807,82.0,60,R02,APELADA,2023-08-15,08:30,RUTA 9,W326AVE,22.0,19.0
808,157.0,80,R03,ERROR,2020-08-21,14:29,RUTA 9,XIIUME,77.0,73.0
811,71.0,40,R03,IMPAGA,1932-01-01,08:30,AV LIBERTADOR,AWS167,31.0,29.0
814,132.0,60,R01,APELADA,1932-01-01,00:00,AV LIBERTADOR,M431ZW,72.0,69.0
815,78.0,60,R03,ERROR,2020-02-21,14:29,AV SIEMPRE VIVA,HAMSTUR,18.0,15.0
816,117.0,80,R03,IMPAGA,2020-08-22,09:37,AV LIBERTADOR,DK414N,37.0,33.0
818,116.0,80,,PAGADA,2021-04-06,08:31,AV LIBERTADOR,GE1466,36.0,32.0
819,135.0,80,R01,IMPAGA,2024-01-07,09:37,AV LIBERTADOR,6EVY261,55.0,51.0
821,116.0,80,R01,IMPAGA,2020-07-04,00:00,RUTA 9,BM351,36.0,32.0
823,136.0,80,R03,ERROR,2022-02-01,08:31,AV LIBERTADOR,6611172,56.0,52.0
824,108.0,40,,ERROR,2021-09-29,09:38,AV SIEMPRE VIVA,J1S1,68.0,66.0
827,153.0,80,R03,IMPAGA,1932-01-01,18:38,RUTA 9,HF58HXP,73.0,69.0
830,122.0,80,,APELADA,2022-04-26,18:38,RUTA 9,M20CPR,42.0,38.0
834,96.0,80,R03,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,9999868,16.0,12.0
837,104.0,80,,IMPAGA,2022-12-05,08:32,AV SIEMPRE VIVA,BM351,24.0,20.0
841,114.0,60,R03,ERROR,2020-08-28,00:00,AV SIEMPRE VIVA,M431ZW,54.0,51.0
842,54.0,40,R03,PAGADA,2020-11-19,14:30,AV LIBERTADOR,AI7OVF,14.0,12.0
843,151.0,80,R01,PAGADA,1932-01-01,14:30,AV SIEMPRE VIVA,CD05601,71.0,67.0
847,135.0,60,R02,APELADA,2021-06-18,18:38,AV SIEMPRE VIVA,UM96201,75.0,72.0
850,98.0,80,R01,IMPAGA,2020-06-11,09:39,AV LIBERTADOR,6EVY261,18.0,14.0
851,117.0,40,R02,IMPAGA,2023-10-16,09:39,AV LIBERTADOR,6EVY261,77.0,75.0
853,99.0,60,R02,IMPAGA,2023-07-29,00:00,AV LIBERTADOR,PIW4215,39.0,36.0
855,108.0,40,R01,APELADA,2022-09-16,09:40,AV LIBERTADOR,NTHGLFT,68.0,66.0
856,101.0,60,R01,ERROR,1932-01-01,09:40,RUTA 9,CBMUK,41.0,38.0
865,62.0,40,R01,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,WU08YWC,22.0,20.0
866,85.0,60,,ERROR,2020-12-01,00:00,AV LIBERTADOR,GLEN1E,25.0,22.0
872,80.0,40,R01,PAGADA,2024-01-08,14:31,RUTA 9,990XYK,40.0,38.0
873,113.0,60,R02,PAGADA,2020-05-18,14:32,AV LIBERTADOR,INTIGR8,53.0,50.0
882,124.0,80,R01,APELADA,2022-07-16,14:32,AV LIBERTADOR,BB8986,44.0,40.0
883,111.0,80,,IMPAGA,2023-04-23,14:32,AV LIBERTADOR,589222,31.0,27.0
884,69.0,60,R01,APELADA,2022-07-02,09:41,AV LIBERTADOR,6NCE831,9.0,6.0
887,83.0,40,R02,ERROR,1932-01-01,00:00,RUTA 9,CT5B876,43.0,41.0
888,53.0,40,R01,IMPAGA,2023-04-07,09:41,AV LIBERTADOR,9999868,13.0,11.0
890,133.0,60,R03,APELADA,2022-08-23,08:33,AV LIBERTADOR,BP717,73.0,70.0
893,83.0,40,R03,IMPAGA,2021-08-17,00:00,RUTA 9,VTIIAHV,43.0,41.0
897,90.0,60,R03,IMPAGA,2023-09-01,08:33,AV LIBERTADOR,MVU4688,30.0,27.0
900,85.0,40,R01,PAGADA,2020-09-04,08:34,AV SIEMPRE VIVA,BM351,45.0,43.0
902,123.0,60,,PAGADA,2020-02-24,14:33,AV LIBERTADOR,HF3461,63.0,60.0
904,85.0,60,R02,PAGADA,1932-01-01,00:00,AV SIEMPRE VIVA,VTIIAHV,25.0,22.0
906,57.0,40,R01,APELADA,1932-01-01,09:41,AV LIBERTADOR,41RSTZ,17.0,15.0
907,74.0,60,,PAGADA,1932-01-01,14:33,RUTA 9,WU341A,14.0,11.0
909,117.0,80,R02,IMPAGA,2022-09-12,08:34,AV LIBERTADOR,691XC80,37.0,33.0
914,96.0,80,R01,APELADA,2021-05-06,18:41,AV LIBERTADOR,UM96201,16.0,12.0
915,105.0,60,R03,IMPAGA,2022-05-29,08:34,RUTA 9,J1S1,45.0,42.0
920,142.0,80,R02,APELADA,1932-01-01,09:42,AV LIBERTADOR,DK414N,62.0,58.0
923,111.0,80,R03,PAGADA,2022-07-30,08:35,RUTA 9,8B90638,31.0,27.0
930,116.0,80,R02,ERROR,2022-12-14,00:00,AV SIEMPRE VIVA,0695DVH,36.0,32.0
932,67.0,60,R01,ERROR,2023-08-04,08:35,AV SIEMPRE VIVA,DK414N,7.0,4.0
935,87.0,80,R03,IMPAGA,1932-01-01,14:34,AV SIEMPRE VIVA,9999868,7.0,3.0
936,74.0,60,R01,APELADA,1932-01-01,09:42,RUTA 9,41RSTZ,14.0,11.0
938,148.0,80,R03,ERROR,2022-07-21,08:36,RUTA 9,41RSTZ,68.0,64.0
939,49.0,40,,IMPAGA,2021-07-12,14:34,AV LIBERTADOR,691XC80,9.0,7.0
942,73.0,60,,PAGADA,2020-01-25,08:36,AV SIEMPRE VIVA,VTIIAHV,13.0,10.0
943,102.0,80,,APELADA,2022-09-07,14:34,AV SIEMPRE VIVA,9999868,22.0,18.0
945,95.0,60,,APELADA,2021-03-11,00:00,AV LIBERTADOR,BHRP770,35.0,32.0
946,97.0,80,R02,PAGADA,2022-08-30,00:00,AV SIEMPRE VIVA,2999961,17.0,13.0
948,88.0,60,,PAGADA,2021-03-18,08:36,AV LIBERTADOR,HAMSTUR,28.0,25.0
949,127.0,60,R01,APELADA,2020-03-15,08:36,AV SIEMPRE VIVA,NHZ1002,67.0,64.0
954,91.0,60,R01,IMPAGA,1932-01-01,00:00,RUTA 9,VTIIAHV,31.0,28.0
961,74.0,60,,PAGADA,2021-10-10,18:43,AV SIEMPRE VIVA,OUTSTDN,14.0,11.0
966,87.0,80,R03,IMPAGA,2023-06-22,00:00,AV LIBERTADOR,M20CPR,7.0,3.0
967,81.0,60,R03,IMPAGA,2021-11-06,08:38,AV LIBERTADOR,INTIGR8,21.0,18.0
968,66.0,60,R01,APELADA,1932-01-01,18:43,AV SIEMPRE VIVA,CD05601,6.0,3.0
971,119.0,60,R01,ERROR,1932-01-01,09:44,RUTA 9,FVIOUHP,59.0,56.0
973,121.0,60,R02,PAGADA,1932-01-01,09:44,AV LIBERTADOR,HK06YMX,61.0,58.0
975,132.0,60,R03,ERROR,2023-08-25,18:43,AV LIBERTADOR,MVU4688,72.0,69.0
976,109.0,60,R01,PAGADA,2023-05-05,14:35,AV SIEMPRE VIVA,9999868,49.0,46.0
977,81.0,60,R02,PAGADA,2022-03-14,09:44,RUTA 9,BB8986,21.0,18.0
979,68.0,60,R03,APELADA,2023-06-18,14:36,AV SIEMPRE VIVA,XIIUME,8.0,5.0
982,81.0,40,R03,ERROR,2020-11-04,14:36,AV LIBERTADOR,BM351,41.0,39.0
983,59.0,40,R01,APELADA,2023-10-07,18:44,AV SIEMPRE VIVA,YLO8WUE,19.0,17.0
988,111.0,60,R03,APELADA,1932-01-01,00:00,AV LIBERTADOR,6NCE831,51.0,48.0
992,128.0,60,R01,IMPAGA,2020-01-14,08:39,AV LIBERTADOR,TL03GOG,68.0,65.0
995,89.0,60,R03,IMPAGA,2021-03-27,14:36,AV LIBERTADOR,VY90540,29.0,26.0
996,59.0,40,R03,IMPAGA,1932-01-01,08:39,AV SIEMPRE VIVA,0695DVH,19.0,17.0
997,83.0,40,R02,PAGADA,1932-01-01,00:00,AV LIBERTADOR,GLEN1E,43.0,41.0
1000,121.0,60,R02,APELADA,2020-11-13,00:00,AV LIBERTADOR,691XC80,61.0,58.0
1002,71.0,40,R03,IMPAGA,1932-01-01,18:44,RUTA 9,NHZ1002,31.0,29.0
1007,89.0,60,R03,IMPAGA,2022-12-03,09:45,AV LIBERTADOR,T0YDR,29.0,26.0
1009,132.0,80,R03,APELADA,2023-02-15,18:45,AV SIEMPRE VIVA,HF3461,52.0,48.0
1010,92.0,40,R02,ERROR,1932-01-01,08:40,RUTA 9,OUTSTDN,52.0,50.0
1012,74.0,40,,ERROR,2020-06-03,00:00,RUTA 9,HF3461,34.0,32.0
1013,55.0,40,R01,PAGADA,2020-11-15,00:00,RUTA 9,8B90638,15.0,13.0
1014,126.0,80,R01,ERROR,2020-08-29,08:40,RUTA 9,WU08YWC,46.0,42.0
1016,82.0,60,R03,APELADA,1932-01-01,18:45,AV SIEMPRE VIVA,BP717,22.0,19.0
1018,126.0,60,R03,ERROR,2022-08-08,18:45,AV SIEMPRE VIVA,3646HBH,66.0,63.0
1019,71.0,60,R03,IMPAGA,2020-11-27,18:45,AV LIBERTADOR,HAMSTUR,11.0,8.0
1021,79.0,40,,APELADA,2023-03-14,18:46,AV SIEMPRE VIVA,T0YDR,39.0,37.0
1022,153.0,80,R01,IMPAGA,2021-10-03,09:46,AV LIBERTADOR,831MDB,73.0,69.0
1026,119.0,40,R03,APELADA,2021-02-08,08:40,RUTA 9,81ZFJD,79.0,77.0
1027,117.0,60,,APELADA,1932-01-01,08:40,AV SIEMPRE VIVA,HF3461,57.0,54.0
1032,138.0,60,R03,IMPAGA,2020-01-22,09:46,RUTA 9,MVU4688,78.0,75.0
1033,114.0,40,,APELADA,2022-05-15,08:41,AV SIEMPRE VIVA,DI2LOT,74.0,72.0
1035,118.0,40,R02,PAGADA,2023-09-24,08:41,AV LIBERTADOR,VY90540,78.0,76.0
1037,91.0,80,R01,IMPAGA,2021-03-22,00:00,RUTA 9,HF58HXP,11.0,7.0
1043,140.0,60,R03,APELADA,1932-01-01,00:00,AV LIBERTADOR,M20CPR,80.0,77.0
1046,101.0,60,R02,APELADA,1932-01-01,14:38,RUTA 9,9999868,41.0,38.0
1048,118.0,60,R01,PAGADA,1932-01-01,14:38,AV SIEMPRE VIVA,41RSTZ,58.0,55.0
1049,86.0,40,R01,ERROR,1932-01-01,09:47,AV SIEMPRE VIVA,GOOGLE,46.0,44.0
1050,69.0,60,,APELADA,2023-04-07,00:00,AV LIBERTADOR,GOOGLE,9.0,6.0
1053,129.0,60,R03,ERROR,1932-01-01,08:41,AV LIBERTADOR,691XC80,69.0,66.0
1058,135.0,80,,IMPAGA,2023-10-20,09:47,AV LIBERTADOR,BM351,55.0,51.0
1062,93.0,60,R03,PAGADA,2023-08-10,18:47,AV LIBERTADOR,UM96201,33.0,30.0
1063,126.0,80,R01,IMPAGA,2024-01-02,14:39,RUTA 9,409,46.0,42.0
1064,117.0,80,R01,ERROR,2021-07-09,18:47,AV LIBERTADOR,RFH373,37.0,33.0
1065,120.0,80,,PAGADA,1932-01-01,08:42,AV SIEMPRE VIVA,HF3461,40.0,36.0
1068,45.0,40,,PAGADA,2023-05-04,14:39,AV SIEMPRE VIVA,GOOGLE,5.0,3.0
1069,61.0,40,,PAGADA,1932-01-01,08:42,AV LIBERTADOR,GLEN1E,21.0,19.0
1074,157.0,80,R02,IMPAGA,2023-10-10,09:48,AV SIEMPRE VIVA,T0YDR,77.0,73.0
1077,119.0,80,R02,ERROR,1932-01-01,08:42,RUTA 9,DK414N,39.0,35.0
1079,141.0,80,R01,IMPAGA,2022-11-27,18:48,AV LIBERTADOR,UW3932,61.0,57.0
1080,148.0,80,R01,APELADA,1932-01-01,14:39,RUTA 9,WEFLYN,68.0,64.0
1081,97.0,40,,PAGADA,2022-08-07,14:40,RUTA 9,YLO8WUE,57.0,55.0
1082,131.0,60,R03,ERROR,2023-03-17,09:48,AV SIEMPRE VIVA,AWS167,71.0,68.0
1085,123.0,80,R01,IMPAGA,2023-06-08,18:48,AV LIBERTADOR,81ZFJD,43.0,39.0
1087,101.0,40,,IMPAGA,2023-05-19,09:48,AV LIBERTADOR,GN64OTP,61.0,59.0
1088,85.0,80,R01,ERROR,2024-01-21,18:48,AV SIEMPRE VIVA,990XYK,5.0,1.0
1089,153.0,80,R01,IMPAGA,2021-03-02,08:43,AV LIBERTADOR,UW3932,73.0,69.0
1090,136.0,80,R03,PAGADA,2024-02-06,00:00,AV SIEMPRE VIVA,6611172,56.0,52.0
1091,142.0,80,R01,APELADA,2022-05-08,14:40,AV LIBERTADOR,FVIOUHP,62.0,58.0
1094,113.0,60,R01,PAGADA,2022-07-01,14:40,RUTA 9,TL03GOG,53.0,50.0
1095,86.0,40,R03,PAGADA,2021-02-15,14:41,RUTA 9,GE1466,46.0,44.0
1097,69.0,60,R02,PAGADA,1932-01-01,00:00,AV LIBERTADOR,M431ZW,9.0,6.0
1101,47.0,40,R01,APELADA,2022-03-09,18:49,AV SIEMPRE VIVA,6EVY261,7.0,5.0
1102,140.0,80,R02,ERROR,2023-06-12,09:49,RUTA 9,FD1475,60.0,56.0
1105,96.0,40,,ERROR,2023-08-20,14:41,AV LIBERTADOR,W326AVE,56.0,54.0
1108,85.0,60,R03,ERROR,1932-01-01,18:49,RUTA 9,GN64OTP,25.0,22.0
1109,90.0,80,,ERROR,2023-04-11,14:41,AV LIBERTADOR,T0YDR,10.0,6.0
1113,95.0,40,R02,PAGADA,2022-07-15,00:00,AV SIEMPRE VIVA,INTIGR8,55.0,53.0
1115,121.0,80,,ERROR,1932-01-01,00:00,AV LIBERTADOR,6EVY261,41.0,37.0
1117,158.0,80,,APELADA,2020-01-14,09:49,RUTA 9,BHRP770,78.0,74.0
1120,68.0,40,R03,IMPAGA,2020-09-28,18:50,AV LIBERTADOR,T0YDR,28.0,26.0
1125,142.0,80,,ERROR,2021-08-03,08:44,AV LIBERTADOR,3646HBH,62.0,58.0
1126,88.0,40,R03,ERROR,2022-05-22,08:44,RUTA 9,DK414N,48.0,46.0
1127,88.0,60,R02,APELADA,2023-11-10,00:00,AV LIBERTADOR,2999961,28.0,25.0
1128,114.0,60,R02,APELADA,2023-05-25,00:00,AV SIEMPRE VIVA,INTIGR8,54.0,51.0
1129,158.0,80,R03,IMPAGA,1932-01-01,14:42,AV SIEMPRE VIVA,XIIUME,78.0,74.0
1137,56.0,40,R01,ERROR,1932-01-01,18:50,RUTA 9,AWS167,16.0,14.0
1139,75.0,40,R02,PAGADA,1932-01-01,14:42,AV SIEMPRE VIVA,GLEN1E,35.0,33.0
1140,103.0,40,,PAGADA,2021-06-10,18:50,AV SIEMPRE VIVA,990XYK,63.0,61.0
1141,91.0,40,R03,APELADA,1932-01-01,00:00,AV SIEMPRE VIVA,J1S1,51.0,49.0
1145,150.0,80,,ERROR,2022-11-05,00:00,AV LIBERTADOR,6611172,70.0,66.0
1147,114.0,60,R01,ERROR,2020-03-16,14:42,AV LIBERTADOR,AI7OVF,54.0,51.0
1148,146.0,80,R03,IMPAGA,2021-03-01,14:42,AV LIBERTADOR,WU08YWC,66.0,62.0
1149,73.0,60,,ERROR,2020-03-05,09:51,RUTA 9,BB8986,13.0,10.0
1150,123.0,80,,PAGADA,2023-12-29,08:45,AV LIBERTADOR,9999868,43.0,39.0
1155,140.0,80,,IMPAGA,2023-11-18,08:45,RUTA 9,6NCE831,60.0,56.0
1156,114.0,60,R03,PAGADA,2021-08-20,00:00,AV SIEMPRE VIVA,M431ZW,54.0,51.0
1162,62.0,40,R01,PAGADA,2022-02-10,08:46,AV LIBERTADOR,6NCE831,22.0,20.0
1164,85.0,40,R01,IMPAGA,2020-02-03,08:46,RUTA 9,AWS167,45.0,43.0
1165,111.0,40,R03,IMPAGA,2023-03-20,09:51,AV LIBERTADOR,409,71.0,69.0
1166,109.0,80,,APELADA,1932-01-01,08:46,AV SIEMPRE VIVA,PIW4215,29.0,25.0
1167,113.0,40,R02,IMPAGA,2021-10-18,09:51,AV SIEMPRE VIVA,81ZFJD,73.0,71.0
1169,155.0,80,R02,APELADA,2023-12-02,00:00,RUTA 9,2999961,75.0,71.0
1170,116.0,60,R02,IMPAGA,2023-02-06,00:00,AV SIEMPRE VIVA,81ZFJD,56.0,53.0
1172,108.0,40,,IMPAGA,1932-01-01,08:47,AV LIBERTADOR,YLO8WUE,68.0,66.0
1173,112.0,80,,PAGADA,2023-04-13,14:43,RUTA 9,2999961,32.0,28.0
1176,90.0,80,R03,APELADA,2020-06-01,08:47,RUTA 9,409,10.0,6.0
1181,71.0,40,R03,APELADA,2020-11-13,18:51,RUTA 9,NHZ1002,31.0,29.0
1184,116.0,60,R01,ERROR,1932-01-01,18:52,AV SIEMPRE VIVA,HK06YMX,56.0,53.0
1186,121.0,60,R03,ERROR,1932-01-01,09:52,AV LIBERTADOR,WEFLYN,61.0,58.0
1190,58.0,40,R03,ERROR,2022-03-04,00:00,AV LIBERTADOR,FD1475,18.0,16.0
1191,86.0,80,R01,PAGADA,2020-05-01,00:00,AV SIEMPRE VIVA,WU08YWC,6.0,2.0
1193,46.0,40,R03,ERROR,1932-01-01,18:52,RUTA 9,CT5B876,6.0,4.0
1194,143.0,80,,ERROR,1932-01-01,14:44,AV SIEMPRE VIVA,MPX9357,63.0,59.0
1195,60.0,40,R01,IMPAGA,1932-01-01,09:52,RUTA 9,AI7OVF,20.0,18.0
1197,67.0,60,R02,PAGADA,2023-02-13,08:47,AV LIBERTADOR,GOOGLE,7.0,4.0
1200,111.0,60,R01,IMPAGA,1932-01-01,14:44,RUTA 9,WU08YWC,51.0,48.0
1203,104.0,60,R01,APELADA,1932-01-01,00:00,AV LIBERTADOR,BB8986,44.0,41.0
1204,94.0,80,R01,PAGADA,1932-01-01,18:53,AV SIEMPRE VIVA,HF3461,14.0,10.0
1208,61.0,40,R03,ERROR,2020-05-07,18:53,AV LIBERTADOR,6611172,21.0,19.0
1209,118.0,80,R02,PAGADA,2021-07-13,09:53,AV LIBERTADOR,GN64OTP,38.0,34.0
1211,105.0,40,,APELADA,2022-11-22,09:53,AV SIEMPRE VIVA,WEFLYN,65.0,63.0
1221,125.0,80,R02,ERROR,2020-05-20,00:00,AV SIEMPRE VIVA,BM351,45.0,41.0
1224,134.0,80,,PAGADA,2023-08-04,14:44,AV SIEMPRE VIVA,PIW4215,54.0,50.0
1226,98.0,80,,PAGADA,2021-02-10,09:53,AV LIBERTADOR,XIIUME,18.0,14.0
1230,111.0,40,R01,IMPAGA,2020-06-08,09:54,AV LIBERTADOR,GCP332,71.0,69.0
1231,115.0,60,R02,APELADA,2022-12-11,14:44,AV LIBERTADOR,BHRP770,55.0,52.0
1236,120.0,60,R02,PAGADA,1932-01-01,00:00,AV SIEMPRE VIVA,T0YDR,60.0,57.0
1242,107.0,60,R02,PAGADA,2021-12-25,00:00,AV LIBERTADOR,409,47.0,44.0
1246,46.0,40,R02,ERROR,2023-03-05,08:49,RUTA 9,WEFLYN,6.0,4.0
1248,49.0,40,,PAGADA,1932-01-01,14:45,RUTA 9,VTIIAHV,9.0,7.0
1249,120.0,40,,ERROR,2021-05-19,00:00,RUTA 9,81ZFJD,80.0,78.0
1251,133.0,60,,ERROR,2023-01-05,14:45,AV SIEMPRE VIVA,6EVY261,73.0,70.0
1254,86.0,80,R03,IMPAGA,2023-07-28,00:00,AV SIEMPRE VIVA,HF58HXP,6.0,2.0
1255,139.0,60,R03,APELADA,2020-12-01,09:54,AV LIBERTADOR,T0YDR,79.0,76.0
1256,156.0,80,,ERROR,2023-02-18,00:00,AV SIEMPRE VIVA,BX55DOG,76.0,72.0
1257,60.0,40,R01,IMPAGA,2023-08-09,08:50,AV LIBERTADOR,J1S1,20.0,18.0
1258,107.0,40,R01,APELADA,2020-11-05,09:55,AV SIEMPRE VIVA,AWS167,67.0,65.0
1259,117.0,80,,APELADA,2022-11-29,00:00,AV LIBERTADOR,691XC80,37.0,33.0
1260,79.0,60,R02,IMPAGA,2022-01-23,08:50,AV SIEMPRE VIVA,FD1475,19.0,16.0
1263,120.0,60,R03,APELADA,2021-02-19,09:55,RUTA 9,M431ZW,60.0,57.0
1264,132.0,60,R01,ERROR,2021-09-19,08:50,AV LIBERTADOR,M431ZW,72.0,69.0
